date,ville,region,latitude,longitude,altitude_m,type_climat,temp_min_c,temp_max_c,temp_mean_c,humidite_pct,precipitations_mm,vitesse_vent_ms,direction_vent_deg,rafale_max_ms,ensoleillement_h,duree_jour_h,rayonnement_wm2,pm25_proxy_ugm3,qualite_capteur
2022-01-15,Garoua,Nord,9.301,13.397,240,sudanian,14.2,33.5,22.4,42.4,0.0,6.6,73.0,,10.1,10.65,,1281.4,poor
2022-01-16,Garoua,Nord,9.301,13.397,240,sudanian,17.7,31.4,21.7,41.8,0.0,,90.0,11.6,10.7,10.66,1268.4,,poor
2022-01-17,Garoua,Nord,9.301,13.397,240,sudanian,12.6,28.7,,,0.0,7.2,,10.5,10.1,10.67,1040.1,101.8,poor
2022-01-18,Garoua,Nord,9.301,13.397,240,sudanian,12.7,,,32.4,0.0,,85.0,8.2,9.1,10.69,,122.1,poor
2022-01-19,Garoua,Nord,9.301,13.397,240,sudanian,,27.5,18.7,,0.0,5.5,53.0,7.5,10.4,10.7,1181.9,,poor
2022-01-20,Garoua,Nord,9.301,13.397,240,sudanian,16.8,30.3,19.8,,0.0,9.9,68.0,14.9,10.3,10.71,,160.4,poor
2022-01-21,Garoua,Nord,9.301,13.397,240,sudanian,12.0,29.1,18.1,23.4,,,85.0,13.7,10.0,10.73,951.6,142.7,poor
2022-01-22,Garoua,Nord,9.301,13.397,240,sudanian,21.8,,22.7,22.6,0.1,6.5,87.0,9.8,9.8,10.74,1100.9,92.3,poor
2022-01-23,Garoua,Nord,9.301,13.397,240,sudanian,20.1,,22.5,36.1,0.0,5.7,55.0,8.9,9.8,10.75,733.7,,poor
2022-01-24,Garoua,Nord,9.301,13.397,240,sudanian,16.0,31.0,,28.4,0.0,6.9,68.0,7.2,8.6,10.77,1015.0,126.6,poor
2022-01-25,Garoua,Nord,9.301,13.397,240,sudanian,-6.6,31.3,21.9,41.5,,5.3,49.0,7.0,,10.78,1041.4,,poor
2022-01-26,Garoua,Nord,9.301,13.397,240,sudanian,15.2,28.1,18.8,,0.0,9.1,57.0,10.1,9.2,10.8,1129.1,128.6,poor
2022-01-27,Garoua,Nord,9.301,13.397,240,sudanian,15.6,27.4,,36.8,0.0,7.8,62.8,11.7,10.6,10.81,942.9,123.3,poor
2022-01-28,Garoua,Nord,9.301,13.397,240,sudanian,,28.6,,37.9,0.2,7.2,,9.6,9.3,10.83,953.6,112.5,poor
2022-01-29,Garoua,Nord,9.301,13.397,240,sudanian,18.2,34.1,23.5,31.3,0.0,6.4,61.0,7.1,9.1,10.85,881.1,120.8,poor
2022-01-30,Garoua,Nord,9.301,13.397,240,sudanian,12.3,28.0,19.0,,,6.7,75.0,7.3,9.1,10.86,845.1,128.0,poor
2022-01-31,Garoua,Nord,9.301,13.397,240,sudanian,16.5,,18.7,34.8,0.0,9.2,75.0,9.6,10.4,10.88,1198.3,123.3,poor
2022-02-01,Garoua,Nord,9.301,13.397,240,sudanian,,37.6,8.3,22.4,0.0,6.8,70.0,10.6,9.7,10.9,1096.6,134.9,poor
2022-02-02,Garoua,Nord,9.301,13.397,240,sudanian,19.2,,23.9,32.1,,7.4,50.5,,9.4,10.91,,131.1,poor
2022-02-03,Garoua,Nord,9.301,13.397,240,sudanian,,35.0,21.9,34.9,0.0,,84.0,7.9,10.0,10.93,877.9,100.8,poor
2022-02-04,Garoua,Nord,9.301,13.397,240,sudanian,20.4,,22.7,33.8,0.0,6.1,72.0,7.8,9.2,10.95,,96.5,poor
2022-02-05,Garoua,Nord,9.301,13.397,240,sudanian,20.7,35.8,23.7,33.4,,8.1,48.0,9.9,9.0,10.97,833.9,130.5,poor
2022-02-06,Garoua,Nord,9.301,13.397,240,sudanian,21.6,36.2,24.7,32.0,0.0,,,12.8,-7.6,10.99,1178.6,88.5,poor
2022-02-07,Garoua,Nord,9.301,13.397,240,sudanian,22.7,33.4,23.9,34.5,0.0,8.1,83.0,8.1,-9.1,11.01,881.7,121.3,poor
2022-02-08,Garoua,Nord,9.301,13.397,240,sudanian,19.1,37.3,25.1,25.9,0.0,5.7,40.0,7.3,10.4,11.03,1193.6,,poor
2022-02-09,Garoua,Nord,9.301,13.397,240,sudanian,19.7,35.0,23.9,33.4,,6.0,69.0,7.5,8.0,11.05,995.7,104.5,poor
2022-02-10,Garoua,Nord,9.301,13.397,240,sudanian,21.0,34.7,,33.7,0.0,,,4.4,10.5,11.07,850.4,85.3,poor
2022-02-11,Garoua,Nord,9.301,13.397,240,sudanian,20.8,33.2,24.1,34.0,0.0,,60.0,101.7,9.7,11.09,860.5,111.7,poor
2022-02-12,Garoua,Nord,9.301,13.397,240,sudanian,17.7,35.9,23.0,36.5,0.0,,85.0,,10.3,11.11,1119.2,75.4,poor
2022-02-13,Garoua,Nord,9.301,13.397,240,sudanian,20.3,33.0,23.0,,0.0,,,8.6,,11.13,808.2,143.2,poor
2022-02-14,Garoua,Nord,9.301,13.397,240,sudanian,18.7,53.3,,,,,50.9,10.0,,11.15,904.3,,poor
2022-02-15,Garoua,Nord,9.301,13.397,240,sudanian,31.9,36.5,,,0.0,7.6,43.0,11.4,9.0,11.17,822.9,145.2,poor
2022-02-16,Garoua,Nord,9.301,13.397,240,sudanian,,37.4,23.1,34.0,,6.4,41.0,7.2,8.7,11.19,,94.6,poor
2022-02-17,Garoua,Nord,9.301,13.397,240,sudanian,18.4,31.4,22.3,28.0,0.0,19.2,91.5,4.7,8.4,11.21,788.5,,poor
2022-02-18,Garoua,Nord,9.301,13.397,240,sudanian,14.2,30.9,22.4,46.1,0.0,76.9,33.0,,,11.24,995.3,97.1,poor
2022-02-19,Garoua,Nord,9.301,13.397,240,sudanian,18.1,34.8,22.2,,,9.1,,11.0,,11.26,1083.5,135.5,poor
2022-02-20,Garoua,Nord,9.301,13.397,240,sudanian,17.9,29.8,22.7,,0.0,5.6,90.0,8.2,9.6,11.28,804.8,78.0,poor
2022-02-21,Garoua,Nord,9.301,13.397,240,sudanian,,32.6,8.7,24.6,0.0,7.4,71.0,11.1,8.9,11.3,,78.6,poor
2022-02-22,Garoua,Nord,9.301,13.397,240,sudanian,17.7,,,31.2,0.0,5.9,68.0,6.8,8.8,11.33,779.9,68.0,poor
2022-02-23,Garoua,Nord,9.301,13.397,240,sudanian,6.0,34.8,23.6,31.7,0.0,1.9,46.0,3.0,10.2,11.35,1146.7,120.2,poor
2022-02-24,Garoua,Nord,9.301,13.397,240,sudanian,17.6,35.9,23.8,35.6,0.0,7.9,,,9.5,11.37,1098.4,127.9,poor
2022-02-25,Garoua,Nord,9.301,13.397,240,sudanian,16.8,31.5,22.5,36.3,0.0,4.3,38.0,5.5,10.1,11.4,1066.0,96.2,poor
2022-02-26,Garoua,Nord,9.301,13.397,240,sudanian,17.4,10.6,23.5,40.4,,4.7,72.0,,7.9,11.42,882.1,140.0,poor
2022-02-27,Garoua,Nord,9.301,13.397,240,sudanian,,32.8,23.7,-9.0,,4.9,89.0,6.3,10.3,11.45,1183.0,1200.7,poor
2022-02-28,Garoua,Nord,9.301,13.397,240,sudanian,,31.4,22.5,35.7,0.0,7.6,62.0,,10.0,11.47,1032.3,95.1,poor
2022-03-01,Garoua,Nord,9.301,13.397,240,sudanian,,33.9,26.8,,0.0,8.3,,10.9,9.0,11.49,774.4,66.6,poor
2022-03-02,Garoua,Nord,9.301,13.397,240,sudanian,24.4,34.8,55.8,35.9,0.0,6.8,79.0,6.9,16.3,11.52,909.7,87.3,poor
2022-03-03,Garoua,Nord,9.301,13.397,240,sudanian,35.8,19.4,,16.9,0.0,7.8,66.0,8.1,9.5,11.54,1029.7,1728.9,poor
2022-03-04,Garoua,Nord,9.301,13.397,240,sudanian,24.3,38.5,,999.0,0.0,5.7,32.0,7.6,9.5,11.57,847.7,148.7,poor
2022-03-05,Garoua,Nord,9.301,13.397,240,sudanian,22.0,,26.3,,0.0,6.3,55.0,8.2,9.6,11.59,924.2,67.7,poor
2022-03-06,Garoua,Nord,9.301,13.397,240,sudanian,20.6,37.7,27.4,25.4,0.0,37.9,,5.6,9.6,11.62,979.1,121.5,poor
2022-03-07,Garoua,Nord,9.301,13.397,240,sudanian,20.3,38.7,,57.242848277736364,0.0,5.7,40.0,,8.3,11.64,647.8,151.1,poor
2022-03-08,Garoua,Nord,9.301,13.397,240,sudanian,19.1,7.3,26.1,51.9,,,,8.8,10.5,11.67,891.3,139.6,poor
2022-03-09,Garoua,Nord,9.301,13.397,240,sudanian,23.3,37.7,27.0,46.3,0.0,4.5,36.0,6.7,8.8,11.69,814.2,115.3,poor
2022-03-10,Garoua,Nord,9.301,13.397,240,sudanian,21.7,37.6,,18.8,0.0,6.4,38.0,10.2,8.7,11.72,1027.5,74.8,poor
2022-03-11,Garoua,Nord,9.301,13.397,240,sudanian,24.5,,,33.3,0.0,7.3,56.0,7.9,9.7,11.74,822.0,133.8,poor
2022-03-12,Garoua,Nord,9.301,13.397,240,sudanian,,40.5,26.4,36.1,,6.5,63.0,6.9,9.9,11.77,840.3,136.9,poor
2022-03-13,Garoua,Nord,9.301,13.397,240,sudanian,21.2,36.3,27.8,27.7,,3.8,53.0,5.0,19.9,11.79,1100.6,117.8,poor
2022-03-14,Garoua,Nord,9.301,13.397,240,sudanian,23.0,36.4,26.7,36.1,0.0,7.1,59.0,9.6,9.7,11.82,,148.5,poor
2022-03-15,Garoua,Nord,9.301,13.397,240,sudanian,22.5,35.1,,26.7,,7.8,40.0,10.7,11.6,11.85,,140.3,poor
2022-03-16,Garoua,Nord,9.301,13.397,240,sudanian,49.5,,26.5,36.3,0.0,7.4,33.0,7.8,8.1,11.87,945.1,91.6,poor
2022-03-17,Garoua,Nord,9.301,13.397,240,sudanian,,38.0,30.1,40.2,,6.7,34.0,8.5,9.8,11.9,,,poor
2022-03-18,Garoua,Nord,9.301,13.397,240,sudanian,24.4,,28.7,34.5,0.0,4.0,78.0,4.9,9.2,11.92,826.6,,poor
2022-03-19,Garoua,Nord,9.301,13.397,240,sudanian,,37.5,27.9,26.3,0.0,4.9,53.0,7.4,9.8,11.95,1051.0,78.5,poor
2022-03-20,Garoua,Nord,9.301,13.397,240,sudanian,20.9,35.6,26.3,31.0,0.0,4.1,41.0,,11.1,11.97,1250.5,,poor
2022-03-21,Garoua,Nord,9.301,13.397,240,sudanian,20.6,33.5,,999.0,0.0,,,7.5,10.4,12.0,942.0,,poor
2022-03-22,Garoua,Nord,9.301,13.397,240,sudanian,,33.9,25.1,30.2,0.0,10.3,55.0,,10.3,12.03,,92.0,poor
2022-03-23,Garoua,Nord,9.301,13.397,240,sudanian,,37.5,29.3,,0.0,8.1,47.0,8.8,9.5,12.05,,121.7,poor
2022-03-24,Garoua,Nord,9.301,13.397,240,sudanian,21.2,36.0,26.4,26.0,0.0,3.9,53.0,4.8,9.0,12.08,,113.8,poor
2022-03-25,Garoua,Nord,9.301,13.397,240,sudanian,22.9,,27.5,,0.0,5.9,90.0,8.7,8.7,12.1,765.3,126.9,poor
2022-03-26,Garoua,Nord,9.301,13.397,240,sudanian,21.8,37.8,10.2,37.6,0.0,8.1,35.0,9.9,9.6,12.13,1099.2,117.2,poor
2022-03-27,Garoua,Nord,9.301,13.397,240,sudanian,,39.4,,,0.0,,85.0,89.8,9.3,12.15,,135.4,poor
2022-03-28,Garoua,Nord,9.301,13.397,240,sudanian,37.3,37.9,27.6,39.0,0.0,5.2,87.0,,9.4,12.18,,145.3,poor
2022-03-29,Garoua,Nord,9.301,13.397,240,sudanian,22.3,35.3,25.6,39.5,0.0,7.1,43.0,9.0,4.4,12.21,,139.6,poor
2022-03-30,Garoua,Nord,9.301,13.397,240,sudanian,20.6,34.6,25.7,29.2,0.0,2.9,,,11.2,12.23,,118.0,poor
2022-03-31,Garoua,Nord,9.301,13.397,240,sudanian,19.1,35.9,26.2,21.4,0.0,2.5,83.0,3.3,8.9,12.26,1006.3,140.1,poor
2022-04-01,Garoua,Nord,9.301,13.397,240,sudanian,24.8,34.6,,25.8,0.0,4.4,32.0,,9.4,12.28,,35.3,poor
2022-04-02,Garoua,Nord,9.301,13.397,240,sudanian,26.0,35.6,30.6,36.6,0.0,6.6,278.0,9.9,8.1,12.31,689.8,,poor
2022-04-03,Garoua,Nord,9.301,13.397,240,sudanian,25.2,33.3,29.6,33.5,,44.1,320.5,8.3,,12.33,859.7,41.4,poor
2022-04-04,Garoua,Nord,9.301,13.397,240,sudanian,26.7,36.5,31.9,36.0,0.0,6.2,46.0,9.4,9.3,12.36,741.3,,poor
2022-04-05,Garoua,Nord,9.301,13.397,240,sudanian,25.7,35.4,30.7,32.5,0.0,3.4,198.0,4.2,,12.38,1311.5,36.1,poor
2022-04-06,Garoua,Nord,9.301,13.397,240,sudanian,25.4,,30.2,30.6,,4.9,321.0,,9.0,12.41,,603.5,poor
2022-04-07,Garoua,Nord,9.301,13.397,240,sudanian,26.6,,30.8,27.2,0.0,2.9,,3.5,9.1,12.43,,27.1,poor
2022-04-08,Garoua,Nord,9.301,13.397,240,sudanian,,36.2,29.8,31.1,,4.1,62.0,4.7,,12.46,910.1,33.1,poor
2022-04-09,Garoua,Nord,9.301,13.397,240,sudanian,,35.4,7.1,,0.0,4.0,,4.7,9.7,12.48,756.6,34.7,poor
2022-04-10,Garoua,Nord,9.301,13.397,240,sudanian,27.4,38.4,32.6,999.0,0.8,48.0,62.0,6.0,,12.51,788.6,34.0,poor
2022-04-11,Garoua,Nord,9.301,13.397,240,sudanian,,40.8,34.2,,0.0,3.9,245.0,5.4,9.5,12.53,757.4,30.8,poor
2022-04-12,Garoua,Nord,9.301,13.397,240,sudanian,28.8,13.5,33.2,-9.0,0.0,2.3,324.0,2.9,11.0,12.55,970.3,29.0,poor
2022-04-13,Garoua,Nord,9.301,13.397,240,sudanian,25.6,34.5,30.8,24.1,0.0,,68.0,,,12.58,1133.8,34.5,poor
2022-04-14,Garoua,Nord,9.301,13.397,240,sudanian,26.0,35.5,30.5,35.3,0.0,5.6,24.0,8.0,8.4,12.6,872.3,34.1,poor
2022-04-15,Garoua,Nord,9.301,13.397,240,sudanian,25.1,35.1,30.9,,0.0,1.8,132.0,,9.2,12.63,900.9,24.7,poor
2022-04-16,Garoua,Nord,9.301,13.397,240,sudanian,26.1,,,,,,331.0,2.0,9.2,12.65,,27.9,poor
2022-04-17,Garoua,Nord,9.301,13.397,240,sudanian,25.3,34.0,29.9,,0.0,,245.0,,10.1,12.67,1033.5,40.9,poor
2022-04-18,Garoua,Nord,9.301,13.397,240,sudanian,24.5,36.5,30.4,40.2,0.0,5.1,278.0,,8.5,12.7,962.1,30.9,poor
2022-04-19,Garoua,Nord,9.301,13.397,240,sudanian,,36.8,30.3,,0.0,4.7,10.0,4.7,9.5,12.72,1092.7,,poor
2022-04-20,Garoua,Nord,9.301,13.397,240,sudanian,28.3,36.7,31.9,31.7,0.0,,3.0,8.6,8.5,12.74,,26.6,poor
2022-04-21,Garoua,Nord,9.301,13.397,240,sudanian,26.1,37.8,32.2,25.8,0.0,1.5,122.0,1.9,,12.76,1070.9,,poor
2022-04-22,Garoua,Nord,9.301,13.397,240,sudanian,24.7,37.3,30.8,37.7,0.0,5.0,49.2,6.0,10.3,12.79,1077.7,34.9,poor
2022-04-23,Garoua,Nord,9.301,13.397,240,sudanian,26.1,35.5,29.7,37.0,0.0,,92.0,9.1,8.9,12.81,,35.9,poor
2022-04-24,Garoua,Nord,9.301,13.397,240,sudanian,5.1,34.2,,,0.0,5.5,345.0,8.6,10.5,12.83,914.9,,poor
2022-04-25,Garoua,Nord,9.301,13.397,240,sudanian,24.4,34.4,30.0,39.3,0.0,4.4,91.0,6.1,9.3,12.85,988.4,32.7,poor
2022-04-26,Garoua,Nord,9.301,13.397,240,sudanian,25.2,,31.1,33.0,0.0,,,65.5,9.7,12.87,909.4,32.7,poor
2022-04-27,Garoua,Nord,9.301,13.397,240,sudanian,27.5,36.0,32.3,32.1,0.0,3.1,,45.8,,12.89,1141.4,31.4,poor
2022-04-28,Garoua,Nord,9.301,13.397,240,sudanian,28.2,40.0,,33.4,0.0,47.7,,10.6,10.4,12.91,1200.5,32.2,poor
2022-04-29,Garoua,Nord,9.301,13.397,240,sudanian,26.3,35.2,30.0,27.2,0.0,,192.0,6.1,10.0,12.93,934.4,29.3,poor
2022-04-30,Garoua,Nord,9.301,13.397,240,sudanian,,,29.0,,0.0,1.4,,1.7,8.2,12.95,786.0,32.8,poor
2022-05-01,Garoua,Nord,9.301,13.397,240,sudanian,30.8,41.6,,69.5,0.0,,59.0,,7.4,12.97,,38.6,poor
2022-05-02,Garoua,Nord,9.301,13.397,240,sudanian,25.8,,31.8,48.3,2.0,,151.0,,-9.1,12.99,527.6,35.2,poor
2022-05-03,Garoua,Nord,9.301,13.397,240,sudanian,,40.1,,49.0,0.4,3.3,33.0,3.7,7.3,13.01,672.2,29.7,poor
2022-05-04,Garoua,Nord,9.301,13.397,240,sudanian,,40.4,33.7,,,4.5,,6.5,4.8,13.03,465.3,,poor
2022-05-05,Garoua,Nord,9.301,13.397,240,sudanian,29.9,40.4,,,0.0,5.5,227.0,6.5,,13.05,461.6,37.8,poor
2022-05-06,Garoua,Nord,9.301,13.397,240,sudanian,28.2,37.0,,65.9,0.0,4.4,298.0,5.8,,13.07,805.2,29.8,poor
2022-05-07,Garoua,Nord,9.301,13.397,240,sudanian,32.9,39.6,17.5,57.7,0.0,1.0,280.0,,9.7,13.09,1165.3,,poor
2022-05-08,Garoua,Nord,9.301,13.397,240,sudanian,,40.4,35.2,50.7,0.0,,,6.6,7.1,13.1,637.1,37.5,poor
2022-05-09,Garoua,Nord,9.301,13.397,240,sudanian,,,35.1,61.6,6.2,29.8,107.0,3.7,4.9,13.12,361.7,,poor
2022-05-10,Garoua,Nord,9.301,13.397,240,sudanian,29.1,,35.0,45.4,0.0,4.3,,5.7,7.7,13.14,653.6,40.4,poor
2022-05-11,Garoua,Nord,9.301,13.397,240,sudanian,29.7,37.3,32.7,59.1,8.9,44.0,84.0,,,13.15,,,poor
2022-05-12,Garoua,Nord,9.301,13.397,240,sudanian,29.6,40.1,,64.2,,0.9,251.0,13.3,,13.17,659.3,27.7,poor
2022-05-13,Garoua,Nord,9.301,13.397,240,sudanian,30.2,40.6,35.4,44.5,3.5,,236.0,1.2,8.3,13.19,869.0,33.8,poor
2022-05-14,Garoua,Nord,9.301,13.397,240,sudanian,28.1,39.9,34.3,55.5,0.0,3.2,189.0,4.4,8.0,13.2,681.2,32.3,poor
2022-05-15,Garoua,Nord,9.301,13.397,240,sudanian,27.6,36.8,32.9,55.2,0.0,3.8,190.0,,7.1,13.22,656.5,37.7,poor
2022-05-16,Garoua,Nord,9.301,13.397,240,sudanian,32.0,41.8,36.3,53.9,0.0,20.1,151.0,,5.7,13.23,589.8,20.2,poor
2022-05-17,Garoua,Nord,9.301,13.397,240,sudanian,27.1,38.2,43.9,46.5,,5.6,68.0,6.4,,13.25,827.1,37.7,poor
2022-05-18,Garoua,Nord,9.301,13.397,240,sudanian,44.2,42.1,35.4,63.5,0.0,2.9,233.0,3.8,6.2,13.26,,25.0,poor
2022-05-19,Garoua,Nord,9.301,13.397,240,sudanian,28.2,,33.5,,1.7,2.3,,,6.0,13.27,692.6,29.9,poor
2022-05-20,Garoua,Nord,9.301,13.397,240,sudanian,28.8,39.1,34.9,54.7,1.2,4.4,201.0,4.5,7.5,13.29,646.1,32.7,poor
2022-05-21,Garoua,Nord,9.301,13.397,240,sudanian,29.4,39.2,10.5,58.3,8.9,5.6,291.0,8.9,9.5,13.3,987.6,33.4,poor
2022-05-22,Garoua,Nord,9.301,13.397,240,sudanian,29.5,60.8,,-9.0,1.3,,259.0,4.0,6.8,13.31,639.7,30.3,poor
2022-05-23,Garoua,Nord,9.301,13.397,240,sudanian,29.0,42.3,,66.3,0.4,3.2,112.0,3.7,5.2,13.33,652.6,23.4,poor
2022-05-24,Garoua,Nord,9.301,13.397,240,sudanian,28.5,,33.9,63.9,0.0,4.1,177.0,5.5,6.9,13.34,695.2,33.6,poor
2022-05-25,Garoua,Nord,9.301,13.397,240,sudanian,,39.5,33.5,52.6,3.5,,157.4,5.8,6.6,13.35,648.1,,poor
2022-05-26,Garoua,Nord,9.301,13.397,240,sudanian,,36.9,33.0,54.3,0.0,,73.5,57.6,4.8,13.36,534.6,30.3,poor
2022-05-27,Garoua,Nord,9.301,13.397,240,sudanian,40.2,30.4,35.7,57.6,1.8,2.9,4.0,,5.7,13.37,680.1,25.4,poor
2022-05-28,Garoua,Nord,9.301,13.397,240,sudanian,30.1,39.1,17.9,,0.0,19.0,,4.2,6.5,13.38,758.1,,poor
2022-05-29,Garoua,Nord,9.301,13.397,240,sudanian,29.7,39.1,35.5,49.5,3.2,5.0,304.0,7.7,7.2,13.39,679.3,32.8,poor
2022-05-30,Garoua,Nord,9.301,13.397,240,sudanian,30.2,41.2,34.6,54.2,,3.3,,3.7,,13.4,972.8,23.3,poor
2022-05-31,Garoua,Nord,9.301,13.397,240,sudanian,28.5,,32.9,59.2,,4.0,,5.5,6.3,13.41,608.7,29.9,poor
2022-06-01,Garoua,Nord,9.301,13.397,240,sudanian,32.0,,35.3,55.5,8.4,2.4,339.0,,7.9,13.42,723.4,,poor
2022-06-02,Garoua,Nord,9.301,13.397,240,sudanian,28.5,41.4,34.4,,0.0,3.1,277.0,,,13.43,642.8,,poor
2022-06-03,Garoua,Nord,9.301,13.397,240,sudanian,30.5,39.0,52.1,50.8,,2.0,269.0,2.4,,13.43,947.1,28.8,poor
2022-06-04,Garoua,Nord,9.301,13.397,240,sudanian,,37.5,33.7,43.5,4.5,1.3,234.0,1.7,6.4,13.44,762.0,25.9,poor
2022-06-05,Garoua,Nord,9.301,13.397,240,sudanian,28.1,38.5,,,8.6,5.1,277.0,6.2,5.6,13.45,510.0,,poor
2022-06-06,Garoua,Nord,9.301,13.397,240,sudanian,31.2,40.3,34.9,43.9,4.8,4.3,205.0,5.0,,13.46,719.1,25.2,poor
2022-06-07,Garoua,Nord,9.301,13.397,240,sudanian,29.9,37.7,34.2,53.7,,1.3,,,6.9,13.46,667.8,30.3,poor
2022-06-08,Garoua,Nord,9.301,13.397,240,sudanian,29.4,40.9,35.9,54.1,,,219.0,7.6,,13.47,905.8,35.7,poor
2022-06-09,Garoua,Nord,9.301,13.397,240,sudanian,,63.2,34.5,49.6,,5.3,286.0,7.5,5.5,13.47,465.7,37.2,poor
2022-06-10,Garoua,Nord,9.301,13.397,240,sudanian,28.6,37.6,33.8,43.3,0.0,4.0,42.0,52.6,,13.48,751.2,29.7,poor
2022-06-11,Garoua,Nord,9.301,13.397,240,sudanian,29.0,39.9,34.7,55.7,0.0,,,6.2,6.3,13.48,547.6,,poor
2022-06-12,Garoua,Nord,9.301,13.397,240,sudanian,30.2,40.6,,59.8,2.0,56.0,246.0,4.9,6.5,13.48,695.2,28.9,poor
2022-06-13,Garoua,Nord,9.301,13.397,240,sudanian,30.1,42.6,35.9,56.9,4.1,2.5,,3.1,6.7,13.49,556.2,,poor
2022-06-14,Garoua,Nord,9.301,13.397,240,sudanian,31.0,42.0,35.3,57.7,0.0,4.3,340.0,4.8,,13.49,850.6,,poor
2022-06-15,Garoua,Nord,9.301,13.397,240,sudanian,29.2,41.2,35.6,999.0,3.0,5.5,,,8.3,13.49,784.4,32.0,poor
2022-06-16,Garoua,Nord,9.301,13.397,240,sudanian,29.3,,,59.7,0.0,4.3,302.0,4.3,7.2,13.5,833.0,34.5,poor
2022-06-17,Garoua,Nord,9.301,13.397,240,sudanian,31.5,40.0,35.4,,0.0,5.5,108.7,7.9,6.6,13.5,,454.6,poor
2022-06-18,Garoua,Nord,9.301,13.397,240,sudanian,28.2,39.6,34.5,44.6,,33.9,,3.9,6.5,13.5,776.6,29.3,poor
2022-06-19,Garoua,Nord,9.301,13.397,240,sudanian,31.5,39.8,34.8,64.6,0.0,2.5,201.0,42.8,,13.5,762.7,29.4,poor
2022-06-20,Garoua,Nord,9.301,13.397,240,sudanian,,29.2,34.9,51.3,17.2,,28.0,5.1,7.8,13.5,684.7,,poor
2022-06-21,Garoua,Nord,9.301,13.397,240,sudanian,29.6,,35.3,68.0,0.0,2.8,,3.9,,13.5,728.6,24.0,poor
2022-06-22,Garoua,Nord,9.301,13.397,240,sudanian,29.8,40.2,,,165.3,3.3,199.0,5.3,,13.5,,,poor
2022-06-23,Garoua,Nord,9.301,13.397,240,sudanian,30.0,,36.0,56.3,1.3,,211.0,,8.2,13.5,868.9,676.9,poor
2022-06-24,Garoua,Nord,9.301,13.397,240,sudanian,31.4,,35.1,121.9,,2.1,,28.2,,13.5,,,poor
2022-06-25,Garoua,Nord,9.301,13.397,240,sudanian,27.5,38.2,33.9,,1.9,5.6,86.0,,,13.49,792.4,25.7,poor
2022-06-26,Garoua,Nord,9.301,13.397,240,sudanian,31.0,39.8,35.7,57.4,2.4,3.0,258.0,4.0,5.6,13.49,557.4,27.7,poor
2022-06-27,Garoua,Nord,9.301,13.397,240,sudanian,4.6,40.4,33.8,62.5,3.8,5.5,248.0,77.5,,13.49,899.0,510.2,poor
2022-06-28,Garoua,Nord,9.301,13.397,240,sudanian,31.2,,35.7,,0.0,3.3,64.0,4.5,6.7,13.49,753.1,25.9,poor
2022-06-29,Garoua,Nord,9.301,13.397,240,sudanian,,41.8,35.6,,0.0,5.8,226.0,6.1,5.7,13.48,536.3,26.6,poor
2022-06-30,Garoua,Nord,9.301,13.397,240,sudanian,59.6,39.5,35.2,57.5,0.0,0.5,,,6.9,13.48,846.0,35.7,poor
2022-07-01,Garoua,Nord,9.301,13.397,240,sudanian,30.5,39.1,34.3,-9.0,0.9,2.0,339.0,,5.5,13.47,522.6,30.1,poor
2022-07-02,Garoua,Nord,9.301,13.397,240,sudanian,,,33.9,62.1,2.4,1.8,149.0,2.0,6.5,13.47,633.4,27.2,poor
2022-07-03,Garoua,Nord,9.301,13.397,240,sudanian,31.6,41.4,34.7,53.5,4.8,6.1,,9.5,8.6,13.46,760.8,,poor
2022-07-04,Garoua,Nord,9.301,13.397,240,sudanian,27.6,37.1,33.6,999.0,0.0,,6.0,7.6,5.5,13.46,510.6,33.9,poor
2022-07-05,Garoua,Nord,9.301,13.397,240,sudanian,27.8,37.4,32.5,,7.2,2.7,,2.9,8.4,13.45,,25.5,poor
2022-07-06,Garoua,Nord,9.301,13.397,240,sudanian,29.5,37.3,33.0,50.2,0.1,1.5,209.0,2.0,7.6,13.45,827.0,29.8,poor
2022-07-07,Garoua,Nord,9.301,13.397,240,sudanian,,38.9,33.1,,43.0,6.5,316.0,9.3,7.2,13.44,696.5,39.7,poor
2022-07-08,Garoua,Nord,9.301,13.397,240,sudanian,29.9,38.9,34.0,58.9,0.0,4.4,346.0,5.2,7.3,13.43,,414.3,poor
2022-07-09,Garoua,Nord,9.301,13.397,240,sudanian,27.8,,33.9,62.0,,2.6,29.0,4.0,6.1,13.42,684.1,26.2,poor
2022-07-10,Garoua,Nord,9.301,13.397,240,sudanian,26.9,36.8,8.7,61.8,0.0,6.4,95.0,9.6,12.7,13.41,603.9,40.9,poor
2022-07-11,Garoua,Nord,9.301,13.397,240,sudanian,28.0,37.7,33.2,67.8,6.1,,,3.5,7.0,13.41,664.9,26.7,poor
2022-07-12,Garoua,Nord,9.301,13.397,240,sudanian,28.8,36.1,32.0,68.6,0.0,3.1,51.0,4.0,6.3,13.4,644.5,29.1,poor
2022-07-13,Garoua,Nord,9.301,13.397,240,sudanian,27.6,38.0,33.0,111.3,0.8,2.9,64.0,,,13.39,570.5,27.7,poor
2022-07-14,Garoua,Nord,9.301,13.397,240,sudanian,26.4,37.2,31.7,64.0,0.0,33.0,26.0,4.0,6.1,13.38,622.9,28.0,poor
